LAMMPS data file via write_data, version 27 Aug 2016, timestep = 2300550

150 atoms
2 atom types

0.0000000000000000e+00 1.3343400000000001e+01 xlo xhi
0.0000000000000000e+00 1.3343400000000001e+01 ylo yhi
0.0000000000000000e+00 1.3343400000000001e+01 zlo zhi

Atoms # charge

53 -3.1252576871530793e+00 1.6733991781787696e+00 -5.6218057500369856e+00
105 -1.2478991726440176e+00 1.8001225705471741e-01 -4.7984744854419370e+00
150 -7.7063025770006810e-01 -2.0260573462292082e+00 5.1878305592034479e+00
82 1.3156178214219072e+00 1.4532700194540928e+00 -4.7067659328823974e-01
47 1.9212057216425875e-02 1.6419128076179503e+00 -1.4036521416940650e+00
66 -5.3251466012299815e+00 2.0528920263796833e+00 -4.4596909337768809e+00
8 3.0662579532830683e+00 -1.2923753473234432e+00 -2.8191787101942141e+00
46 5.5099095857210161e+00 -3.0410063319976928e+00 1.8797144565890864e+00
143 -5.7432121324491137e+00 -2.7134696847774559e-01 5.3730724762326405e+00
91 -1.9827969549981097e+00 -3.5518034254721669e+00 -2.0518615795074062e+00
29 6.4897862506242798e-01 -4.2760820520161218e+00 5.7606078406662551e+00
64 -2.0955978132129316e-01 1.0996220741299636e+00 6.5559435122105059e-01
134 1.9909991608518389e+00 -2.3107964438177677e+00 5.5630517546668334e-01
69 4.0992690000014029e+00 -3.4064594121066794e-01 -4.0978824171913999e+00
27 -2.8415525209865353e+00 -4.1742283678299558e-01 4.2191392570928725e+00
130 4.3939403778652490e+00 3.9223772242462047e+00 9.6493191230762037e+00
26 3.3210707913548201e+00 4.1373578067892286e-01 -1.0740878138930836e+00
114 1.2285312973079245e+00 4.2485059005225390e+00 -1.0339646988956613e-01
45 -1.8682649812289844e+00 3.0253646942062766e+00 -2.6131036514778030e+00
60 1.3175529066296057e-01 6.6889614847199741e-01 -5.3994654537411457e-01
59 2.4613958639832516e+00 -4.9193757322368956e+00 -3.4209136700012137e+00
38 -6.9519485625101014e+00 5.3104002319897372e+00 3.1862183926727954e+00
100 -1.5369876603831034e+00 -1.3111800154417363e+00 -6.7361171279776348e+00
3 2.9739187029238474e+00 -1.8892266157759179e+00 1.9441650203730001e+00
107 1.6216737135735129e+00 9.3877166365446418e-01 -6.5290544041356098e+00
73 -1.9743646189868456e+00 -2.8867695312879276e+00 3.3880608683025747e-02
1 4.9305161938635261e-01 6.4763427914125993e+00 -7.7151748365654615e-01
31 6.4260559364249401e+00 -5.4660200441861004e+00 -7.7634042978734259e+00
10 -3.6476724870528927e+00 1.0827910202787905e+00 -1.4780777948547534e+00
71 6.8976217372972304e-01 2.4397842293552259e+00 -1.3708278577550215e+00

